"","GOMFID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"502","GO:0071837",0.0952293789137085,3.05490196078431,1.10830324909747,3,18,"HMG box domain binding"
"503","GO:0016765",0.0986527437710958,1.99444048467569,3.20176494183714,6,52,"transferase activity, transferring alkyl or aryl (other than methyl) groups"
"504","GO:0003688",0.102226276250491,4.36188403544225,0.554151624548736,2,9,"DNA replication origin binding"
"505","GO:0004526",0.102226276250491,4.36188403544225,0.554151624548736,2,9,"ribonuclease P activity"
"506","GO:0004690",0.102226276250491,4.36188403544225,0.554151624548736,2,9,"cyclic nucleotide-dependent protein kinase activity"
"507","GO:0005522",0.102226276250491,4.36188403544225,0.554151624548736,2,9,"profilin binding"
"508","GO:0008179",0.102226276250491,4.36188403544225,0.554151624548736,2,9,"adenylate cyclase binding"
"509","GO:0016634",0.102226276250491,4.36188403544225,0.554151624548736,2,9,"oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor"
"510","GO:0019855",0.102226276250491,4.36188403544225,0.554151624548736,2,9,"calcium channel inhibitor activity"
"511","GO:0031994",0.102226276250491,4.36188403544225,0.554151624548736,2,9,"insulin-like growth factor I binding"
"512","GO:0034713",0.102226276250491,4.36188403544225,0.554151624548736,2,9,"type I transforming growth factor beta receptor binding"
"513","GO:0035174",0.102226276250491,4.36188403544225,0.554151624548736,2,9,"histone serine kinase activity"
"514","GO:0070513",0.102226276250491,4.36188403544225,0.554151624548736,2,9,"death domain binding"
"515","GO:0003707",0.105788481565104,1.9518660620858,3.26333734456478,6,53,"steroid hormone receptor activity"
"516","GO:0004869",0.105788481565104,1.9518660620858,3.26333734456478,6,53,"cysteine-type endopeptidase inhibitor activity"
"517","GO:0005507",0.105788481565104,1.9518660620858,3.26333734456478,6,53,"copper ion binding"
"518","GO:0015215",0.108144514712348,2.86376633986928,1.16987565182511,3,19,"nucleotide transmembrane transporter activity"
"519","GO:0016505",0.108144514712348,2.86376633986928,1.16987565182511,3,19,"peptidase activator activity involved in apoptotic process"
"520","GO:0071889",0.108144514712348,2.86376633986928,1.16987565182511,3,19,"14-3-3 protein binding"
"521","GO:0061135",0.108406389774451,1.48920433664094,9.72843963096671,14,158,"endopeptidase regulator activity"
"522","GO:0035254",0.110001960064112,2.35064172468753,1.84717208182912,4,30,"glutamate receptor binding"
"523","GO:0042562",0.110267863839254,1.81444943070133,4.06377858002407,7,66,"hormone binding"
"524","GO:0000287",0.110321141971,1.44213194670133,11.4524669073406,16,186,"magnesium ion binding"
"525","GO:0005543",0.111490478230737,1.32121055162973,20.1957480946651,26,328,"phospholipid binding"
"526","GO:0005160",0.113903721592889,2.06538416145403,2.58604091456077,5,42,"transforming growth factor beta receptor binding"
"527","GO:0031491",0.113903721592889,2.06538416145403,2.58604091456077,5,42,"nucleosome binding"
"528","GO:0000171",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"ribonuclease MRP activity"
"529","GO:0000253",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"3-keto sterol reductase activity"
"530","GO:0001010",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"transcription factor activity, sequence-specific DNA binding transcription factor recruiting"
"531","GO:0001013",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"RNA polymerase I regulatory region DNA binding"
"532","GO:0001729",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"ceramide kinase activity"
"533","GO:0002094",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"polyprenyltransferase activity"
"534","GO:0003858",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"3-hydroxybutyrate dehydrogenase activity"
"535","GO:0003870",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"5-aminolevulinate synthase activity"
"536","GO:0003880",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"protein C-terminal carboxyl O-methyltransferase activity"
"537","GO:0003968",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"RNA-directed RNA polymerase activity"
"538","GO:0004074",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"biliverdin reductase activity"
"539","GO:0004137",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"deoxycytidine kinase activity"
"540","GO:0004140",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"dephospho-CoA kinase activity"
"541","GO:0004167",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"dopachrome isomerase activity"
"542","GO:0004342",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"glucosamine-6-phosphate deaminase activity"
"543","GO:0004360",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"glutamine-fructose-6-phosphate transaminase (isomerizing) activity"
"544","GO:0004365",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity"
"545","GO:0004379",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"glycylpeptide N-tetradecanoyltransferase activity"
"546","GO:0004382",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"guanosine-diphosphatase activity"
"547","GO:0004392",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"heme oxygenase (decyclizing) activity"
"548","GO:0004421",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"hydroxymethylglutaryl-CoA synthase activity"
"549","GO:0004478",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"methionine adenosyltransferase activity"
"550","GO:0004505",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"phenylalanine 4-monooxygenase activity"
"551","GO:0004611",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"phosphoenolpyruvate carboxykinase activity"
"552","GO:0004613",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"phosphoenolpyruvate carboxykinase (GTP) activity"
"553","GO:0004615",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"phosphomannomutase activity"
"554","GO:0004651",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"polynucleotide 5'-phosphatase activity"
"555","GO:0004658",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"propionyl-CoA carboxylase activity"
"556","GO:0004666",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"prostaglandin-endoperoxide synthase activity"
"557","GO:0004731",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"purine-nucleoside phosphorylase activity"
"558","GO:0004813",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"alanine-tRNA ligase activity"
"559","GO:0004818",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"glutamate-tRNA ligase activity"
"560","GO:0004822",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"isoleucine-tRNA ligase activity"
"561","GO:0004827",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"proline-tRNA ligase activity"
"562","GO:0004905",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"type I interferon receptor activity"
"563","GO:0004913",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"interleukin-4 receptor activity"
"564","GO:0004996",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"thyroid-stimulating hormone receptor activity"
"565","GO:0005006",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"epidermal growth factor-activated receptor activity"
"566","GO:0005026",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"transforming growth factor beta receptor activity, type II"
"567","GO:0005046",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"KDEL sequence binding"
"568","GO:0005133",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"interferon-gamma receptor binding"
"569","GO:0005459",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"UDP-galactose transmembrane transporter activity"
"570","GO:0005462",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"UDP-N-acetylglucosamine transmembrane transporter activity"
"571","GO:0008107",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"galactoside 2-alpha-L-fucosyltransferase activity"
"572","GO:0008113",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"peptide-methionine (S)-S-oxide reductase activity"
"573","GO:0008124",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"4-alpha-hydroxytetrahydrobiopterin dehydratase activity"
"574","GO:0008160",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"protein tyrosine phosphatase activator activity"
"575","GO:0008193",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"tRNA guanylyltransferase activity"
"576","GO:0008251",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"tRNA-specific adenosine deaminase activity"
"577","GO:0008260",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"3-oxoacid CoA-transferase activity"
"578","GO:0008269",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"JAK pathway signal transduction adaptor activity"
"579","GO:0008523",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"sodium-dependent multivitamin transmembrane transporter activity"
"580","GO:0008670",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"2,4-dienoyl-CoA reductase (NADPH) activity"
"581","GO:0008746",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"NAD(P)+ transhydrogenase activity"
"582","GO:0008853",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"exodeoxyribonuclease III activity"
"583","GO:0015207",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"adenine transmembrane transporter activity"
"584","GO:0015410",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"manganese-transporting ATPase activity"
"585","GO:0016005",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"phospholipase A2 activator activity"
"586","GO:0016312",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"inositol bisphosphate phosphatase activity"
"587","GO:0016316",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"phosphatidylinositol-3,4-bisphosphate 4-phosphatase activity"
"588","GO:0016534",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"cyclin-dependent protein kinase 5 activator activity"
"589","GO:0016652",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"oxidoreductase activity, acting on NAD(P)H, NAD(P) as acceptor"
"590","GO:0016748",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"succinyltransferase activity"
"591","GO:0016749",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"N-succinyltransferase activity"
"592","GO:0019107",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"myristoyltransferase activity"
"593","GO:0019144",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"ADP-sugar diphosphatase activity"
"594","GO:0019777",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"Atg12 transferase activity"
"595","GO:0030337",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"DNA polymerase processivity factor activity"
"596","GO:0031127",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"alpha-(1,2)-fucosyltransferase activity"
"597","GO:0031753",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"endothelial differentiation G-protein coupled receptor binding"
"598","GO:0031755",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"Edg-2 lysophosphatidic acid receptor binding"
"599","GO:0031997",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"N-terminal myristoylation domain binding"
"600","GO:0032137",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"guanine/thymine mispair binding"
"601","GO:0032143",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"single thymine insertion binding"
"602","GO:0033149",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"FFAT motif binding"
"603","GO:0033570",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"transferrin transmembrane transporter activity"
"604","GO:0034701",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"tripeptidase activity"
"605","GO:0035402",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"histone kinase activity (H3-T11 specific)"
"606","GO:0038049",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"transcription factor activity, ligand-activated RNA polymerase II transcription factor binding"
"607","GO:0042328",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"heparan sulfate N-acetylglucosaminyltransferase activity"
"608","GO:0042610",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"CD8 receptor binding"
"609","GO:0042781",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"3'-tRNA processing endoribonuclease activity"
"610","GO:0042895",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"antibiotic transporter activity"
"611","GO:0042903",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"tubulin deacetylase activity"
"612","GO:0043812",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"phosphatidylinositol-4-phosphate phosphatase activity"
"613","GO:0043891",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating) activity"
"614","GO:0045155",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"electron transporter, transferring electrons from CoQH2-cytochrome c reductase complex and cytochrome c oxidase complex activity"
"615","GO:0046403",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"polynucleotide 3'-phosphatase activity"
"616","GO:0047179",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"platelet-activating factor acetyltransferase activity"
"617","GO:0047389",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"glycerophosphocholine phosphodiesterase activity"
"618","GO:0047750",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"cholestenol delta-isomerase activity"
"619","GO:0050509",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"N-acetylglucosaminyl-proteoglycan 4-beta-glucuronosyltransferase activity"
"620","GO:0050816",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"phosphothreonine binding"
"621","GO:0051538",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"3 iron, 4 sulfur cluster binding"
"622","GO:0051718",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"DNA (cytosine-5-)-methyltransferase activity, acting on CpG substrates"
"623","GO:0055105",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"ubiquitin-protein transferase inhibitor activity"
"624","GO:0070506",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"high-density lipoprotein particle receptor activity"
"625","GO:0070538",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"oleic acid binding"
"626","GO:0089720",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"caspase binding"
"627","GO:0097177",0.1193575078348,15.2565217391304,0.123144805455275,1,2,"mitochondrial ribosome binding"
"628","GO:0005547",0.120490184694215,2.263419362656,1.90874448455676,4,31,"phosphatidylinositol-3,4,5-trisphosphate binding"
"629","GO:0008601",0.121692075820154,2.69511726259131,1.23144805455275,3,20,"protein phosphatase type 2A regulator activity"
"630","GO:0019200",0.121692075820154,2.69511726259131,1.23144805455275,3,20,"carbohydrate kinase activity"
"631","GO:0043014",0.121692075820154,2.69511726259131,1.23144805455275,3,20,"alpha-tubulin binding"
"632","GO:0016788",0.12242657787562,1.21233050632269,40.4530685920578,48,657,"hydrolase activity, acting on ester bonds"
"633","GO:0002161",0.122746847292692,3.81637649619151,0.615724027276374,2,10,"aminoacyl-tRNA editing activity"
"634","GO:0004303",0.122746847292692,3.81637649619151,0.615724027276374,2,10,"estradiol 17-beta-dehydrogenase activity"
"635","GO:0004954",0.122746847292692,3.81637649619151,0.615724027276374,2,10,"prostanoid receptor activity"
"636","GO:0005068",0.122746847292692,3.81637649619151,0.615724027276374,2,10,"transmembrane receptor protein tyrosine kinase adaptor activity"
"637","GO:0005072",0.122746847292692,3.81637649619151,0.615724027276374,2,10,"transforming growth factor beta receptor, cytoplasmic mediator activity"
"638","GO:0005536",0.122746847292692,3.81637649619151,0.615724027276374,2,10,"glucose binding"
"639","GO:0015926",0.122746847292692,3.81637649619151,0.615724027276374,2,10,"glucosidase activity"
"640","GO:0016004",0.122746847292692,3.81637649619151,0.615724027276374,2,10,"phospholipase activator activity"
"641","GO:0017056",0.122746847292692,3.81637649619151,0.615724027276374,2,10,"structural constituent of nuclear pore"
"642","GO:0030983",0.122746847292692,3.81637649619151,0.615724027276374,2,10,"mismatched DNA binding"
"643","GO:0004871",0.129253547336421,1.15136042276655,75.3646209386282,85,1224,"signal transducer activity"
"644","GO:0045182",0.131388798038921,2.18242716934102,1.9703168872844,4,32,"translation regulator activity"
"645","GO:1901505",0.131388798038921,2.18242716934102,1.9703168872844,4,32,"carbohydrate derivative transporter activity"
"646","GO:0004190",0.135819863768223,2.54520697167756,1.29302045728039,3,21,"aspartic-type endopeptidase activity"
"647","GO:0015035",0.135819863768223,2.54520697167756,1.29302045728039,3,21,"protein disulfide oxidoreductase activity"
"648","GO:0017091",0.135819863768223,2.54520697167756,1.29302045728039,3,21,"AU-rich element binding"
"649","GO:0031418",0.135819863768223,2.54520697167756,1.29302045728039,3,21,"L-ascorbic acid binding"
"650","GO:0051537",0.135819863768223,2.54520697167756,1.29302045728039,3,21,"2 iron, 2 sulfur cluster binding"
"651","GO:0070001",0.135819863768223,2.54520697167756,1.29302045728039,3,21,"aspartic-type peptidase activity"
"652","GO:0046906",0.136388130319568,1.50289442700157,7.5734055354994,11,123,"tetrapyrrole binding"
"653","GO:0005525",0.138968287986826,1.28213547935117,20.7498997192138,26,337,"GTP binding"
"654","GO:0016860",0.141362165663352,1.91007096069869,2.77075812274368,5,45,"intramolecular oxidoreductase activity"
"655","GO:0016903",0.141362165663352,1.91007096069869,2.77075812274368,5,45,"oxidoreductase activity, acting on the aldehyde or oxo group of donors"
"656","GO:0008139",0.144145703412502,3.39209285455205,0.677296430004011,2,11,"nuclear localization sequence binding"
"657","GO:0016208",0.144145703412502,3.39209285455205,0.677296430004011,2,11,"AMP binding"
"658","GO:0016863",0.144145703412502,3.39209285455205,0.677296430004011,2,11,"intramolecular oxidoreductase activity, transposing C=C bonds"
"659","GO:0050786",0.144145703412502,3.39209285455205,0.677296430004011,2,11,"RAGE receptor binding"
"660","GO:0004866",0.148961419524009,1.42118470736312,9.42057761732852,13,153,"endopeptidase inhibitor activity"
"661","GO:0003950",0.150475123381842,2.41107671138631,1.35459286000802,3,22,"NAD+ ADP-ribosyltransferase activity"
"662","GO:0051879",0.150475123381842,2.41107671138631,1.35459286000802,3,22,"Hsp90 protein binding"
"663","GO:0016763",0.151100776047528,1.86335072957716,2.83233052547132,5,46,"transferase activity, transferring pentosyl groups"
"664","GO:0035064",0.151100776047528,1.86335072957716,2.83233052547132,5,46,"methylated histone binding"
"665","GO:0016893",0.154329114400778,2.03664122137405,2.09346169273967,4,34,"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters"
"666","GO:0048487",0.154329114400778,2.03664122137405,2.09346169273967,4,34,"beta-tubulin binding"
"667","GO:0052689",0.157842637584938,1.48497863225091,6.95768150822302,10,113,"carboxylic ester hydrolase activity"
"668","GO:0005496",0.158975313694529,1.56811862835959,5.29522663457681,8,86,"steroid binding"
"669","GO:0005080",0.161111686377174,1.81885527136619,2.89390292819896,5,47,"protein kinase C binding"
"670","GO:0020037",0.164146279567274,1.47059444397534,7.01925391095066,10,114,"heme binding"
"671","GO:0015248",0.165605089382784,2.29035947712418,1.41616526273566,3,23,"sterol transporter activity"
"672","GO:0016866",0.165605089382784,2.29035947712418,1.41616526273566,3,23,"intramolecular transferase activity"
"673","GO:0033764",0.165605089382784,2.29035947712418,1.41616526273566,3,23,"steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"
"674","GO:0043175",0.165605089382784,2.29035947712418,1.41616526273566,3,23,"RNA polymerase core enzyme binding"
"675","GO:0070566",0.165605089382784,2.29035947712418,1.41616526273566,3,23,"adenylyltransferase activity"
"676","GO:0001054",0.166237191270505,3.05266594124048,0.738868832731649,2,12,"RNA polymerase I activity"
"677","GO:0017110",0.166237191270505,3.05266594124048,0.738868832731649,2,12,"nucleoside-diphosphatase activity"
"678","GO:0035198",0.166237191270505,3.05266594124048,0.738868832731649,2,12,"miRNA binding"
"679","GO:0042301",0.166237191270505,3.05266594124048,0.738868832731649,2,12,"phosphate ion binding"
"680","GO:0060229",0.166237191270505,3.05266594124048,0.738868832731649,2,12,"lipase activator activity"
"681","GO:0016248",0.166324618777443,1.97080240616315,2.15503409546731,4,35,"channel inhibitor activity"
"682","GO:0043022",0.166324618777443,1.97080240616315,2.15503409546731,4,35,"ribosome binding"
"683","GO:0008276",0.169641720131047,1.59688428753388,4.55635780184517,7,74,"protein methyltransferase activity"
"684","GO:0004386",0.170911506507527,1.40135540271584,8.80485359005215,12,143,"helicase activity"
"685","GO:0033293",0.171381654752292,1.77642936935107,2.95547533092659,5,48,"monocarboxylic acid binding"
"686","GO:0000293",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"ferric-chelate reductase activity"
"687","GO:0000700",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"mismatch base pair DNA N-glycosylase activity"
"688","GO:0003720",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"telomerase activity"
"689","GO:0003872",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"6-phosphofructokinase activity"
"690","GO:0003909",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"DNA ligase activity"
"691","GO:0003910",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"DNA ligase (ATP) activity"
"692","GO:0003964",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"RNA-directed DNA polymerase activity"
"693","GO:0003985",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"acetyl-CoA C-acetyltransferase activity"
"694","GO:0003986",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"acetyl-CoA hydrolase activity"
"695","GO:0004082",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"bisphosphoglycerate mutase activity"
"696","GO:0004096",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"catalase activity"
"697","GO:0004471",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"malate dehydrogenase (decarboxylating) (NAD+) activity"
"698","GO:0004477",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"methenyltetrahydrofolate cyclohydrolase activity"
"699","GO:0004487",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"methylenetetrahydrofolate dehydrogenase (NAD+) activity"
"700","GO:0004488",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"methylenetetrahydrofolate dehydrogenase (NADP+) activity"
"701","GO:0004517",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"nitric-oxide synthase activity"
"702","GO:0004614",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"phosphoglucomutase activity"
"703","GO:0004619",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"phosphoglycerate mutase activity"
"704","GO:0004687",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"myosin light chain kinase activity"
"705","GO:0004705",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"JUN kinase activity"
"706","GO:0004719",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"protein-L-isoaspartate (D-aspartate) O-methyltransferase activity"
"707","GO:0004735",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"pyrroline-5-carboxylate reductase activity"
"708","GO:0004769",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"steroid delta-isomerase activity"
"709","GO:0004791",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"thioredoxin-disulfide reductase activity"
"710","GO:0004873",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"asialoglycoprotein receptor activity"
"711","GO:0005049",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"nuclear export signal receptor activity"
"712","GO:0005166",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"neurotrophin p75 receptor binding"
"713","GO:0005173",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"stem cell factor receptor binding"
"714","GO:0008177",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"succinate dehydrogenase (ubiquinone) activity"
"715","GO:0008184",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"glycogen phosphorylase activity"
"716","GO:0008192",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"RNA guanylyltransferase activity"
"717","GO:0008410",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"CoA-transferase activity"
"718","GO:0008428",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"ribonuclease inhibitor activity"
"719","GO:0008475",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"procollagen-lysine 5-dioxygenase activity"
"720","GO:0010997",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"anaphase-promoting complex binding"
"721","GO:0015091",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"ferric iron transmembrane transporter activity"
"722","GO:0015093",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"ferrous iron transmembrane transporter activity"
"723","GO:0015266",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"protein channel activity"
"724","GO:0016309",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"1-phosphatidylinositol-5-phosphate 4-kinase activity"
"725","GO:0016401",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"palmitoyl-CoA oxidase activity"
"726","GO:0016672",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"oxidoreductase activity, acting on a sulfur group of donors, quinone or similar compound as acceptor"
"727","GO:0016822",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"hydrolase activity, acting on acid carbon-carbon bonds"
"728","GO:0016823",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"hydrolase activity, acting on acid carbon-carbon bonds, in ketonic substances"
"729","GO:0016909",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"SAP kinase activity"
"730","GO:0019166",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"trans-2-enoyl-CoA reductase (NADPH) activity"
"731","GO:0019776",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"Atg8 ligase activity"
"732","GO:0031708",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"endothelin B receptor binding"
"733","GO:0031711",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"bradykinin receptor binding"
"734","GO:0031800",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"type 3 metabotropic glutamate receptor binding"
"735","GO:0031826",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"type 2A serotonin receptor binding"
"736","GO:0032138",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"single base insertion or deletion binding"
"737","GO:0032139",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"dinucleotide insertion or deletion binding"
"738","GO:0032142",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"single guanine insertion binding"
"739","GO:0032450",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"maltose alpha-glucosidase activity"
"740","GO:0032767",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"copper-dependent protein binding"
"741","GO:0033829",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase activity"
"742","GO:0034186",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"apolipoprotein A-I binding"
"743","GO:0034648",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"histone demethylase activity (H3-dimethyl-K4 specific)"
"744","GO:0035373",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"chondroitin sulfate proteoglycan binding"
"745","GO:0036042",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"long-chain fatty acyl-CoA binding"
"746","GO:0043262",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"adenosine-diphosphatase activity"
"747","GO:0046404",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"ATP-dependent polydeoxyribonucleotide 5'-hydroxyl-kinase activity"
"748","GO:0046538",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase activity"
"749","GO:0050211",0.173588033061074,7.62771739130435,0.184717208182912,1,3,"procollagen galactosyltransferase activity"
